product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
455,Agro products,54,123,2,500,70,8,45
455,Books,34,1016,2,1100,20,16,20
455,Beauty products,44,167,1,1850,47,7,35
455,Sports equipments,57,2908,1,900,20,11,15
455,Clothes,50,228,3,1200,40,15,30
455,Clothes,51,642,1,16350,70,35,40
455,Computer accessories,35,90,3,6900,17,19,27
455,Clothes,60,528,5,550,28,12,22
455,Agro products,54,2990,1,2600,27,32,27
455,Sports equipments,30,825,1,3000,27,10,32
455,Computer accessories,,,,2400,34,33,19
455,Home construction,48,1297,3,9650,62,35,37
455,Office furnitures,53,1330,4,575,24,17,23
455,Home construction,59,1292,3,385,20,8,18
455,Agro products,43,432,3,1000,105,20,20
455,Office furnitures,59,473,2,800,24,2,17
455,Clothes,56,555,2,500,20,15,20
455,Office furnitures,55,1895,5,2250,50,30,30
455,Office furnitures,54,175,6,600,20,20,20
455,Electronics,27,706,2,250,18,7,17
455,Electronics,63,1246,1,700,23,2,16
455,Electronics,52,364,3,1900,50,17,31
455,Electronics,53,960,1,2200,50,10,50
455,Electronics,34,926,2,700,24,15,24
455,Electronics,45,979,8,3900,90,20,25
455,Beauty products,38,1971,1,300,22,19,22
175,Home construction,52,197,3,1050,25,23,25
175,Clothes,56,1491,1,500,28,17,24
175,Beauty products,27,268,3,200,16,20,15
175,Beauty products,58,424,1,30000,55,75,61
175,Computer accessories,58,531,5,94,16,5,11
175,Home construction,60,1944,4,1168,23,9,12
175,Books,56,624,2,700,24,14,18
175,Clothes,45,509,2,500,19,12,13
175,Clothes,61,306,1,6800,53,20,33
175,Clothes,62,418,6,400,16,7,12
175,Clothes,48,549,1,450,16,10,16
175,Books,58,1023,6,7300,79,5,63
175,Books,41,648,1,963,33,44,33
175,Clothes,50,162,2,100,20,5,12
175,Clothes,58,762,4,500,50,5,30
175,Beauty products,25,236,2,400,50,10,17
175,Home construction,57,1318,4,450,16,16,16
175,Clothes,34,1260,5,825,40,15,15
175,Home appliances,44,2040,1,6100,20,30,15
175,Beauty products,56,635,1,375,26,11,18
175,Office furnitures,36,140,4,100,34,2,26
175,Home construction,59,2338,1,3450,52,17,22
175,Clothes,50,826,1,350,25,12,19
175,Clothes,33,628,1,1310,60,12,24
175,Clothes,60,2087,3,2550,69,11,11
175,Clothes,58,2093,2,200,18,8,12
175,Clothes,42,588,1,10650,26,80,26
175,Home construction,53,922,7,1050,16,20,16
175,Home construction,51,598,2,16400,80,20,20
175,Office furnitures,59,371,1,500,19,17,15
175,Computer accessories,45,471,1,125,22,9,16
175,Agro products,46,411,5,400,22,22,22
175,Computer accessories,60,332,1,4700,45,18,35
175,Computer accessories,44,760,1,5350,40,16,50
175,Home construction,60,1170,2,150,18,6,20
175,Beauty products,60,2032,6,1100,25,25,25
175,Beauty products,55,1736,3,226,18,16,16
175,Computer accessories,55,963,6,400,22,6,15
175,Computer accessories,55,597,1,1800,16,50,40
175,Sports equipments,42,245,4,150,19,4,11
175,Books,32,889,1,1500,70,15,65
265,Home appliances,52,280,1,1200,25,33,25
265,Computer accessories,59,492,3,250,22,10,18
265,Computer accessories,54,807,1,750,25,10,15
265,Books,52,573,1,450,16,18,11
265,Clothes,40,871,1,83,17,8,13
265,Home construction,35,483,2,500,16,25,15
265,Beauty products,35,939,2,4368,47,35,37
265,Clothes,46,899,1,10200,31,60,31
265,Books,44,154,1,642,18,13,15
265,Computer accessories,57,535,2,850,22,15,22
265,Office furnitures,52,2118,2,400,20,11,13
265,Clothes,,,,200,16,2,11
265,Clothes,46,805,1,217,18,5,15
265,Beauty products,44,305,1,250,35,4,15
265,Books,45,293,2,250,34,4,32
265,Agro products,57,754,1,750,25,42,21
265,Agro products,46,476,1,268,38,9,12
265,Beauty products,53,1750,3,2150,105,3,70
265,Computer accessories,52,142,1,500,27,13,17
265,Computer accessories,63,937,2,200,16,4,16
265,Sports equipments,46,1612,1,325,18,16,13
265,Stationery,59,975,2,2850,41,35,48
265,Beauty products,40,180,1,10600,33,45,40
265,Office furnitures,35,871,5,2650,48,28,40
265,Home construction,32,963,1,300,20,15,15
265,Electronics,51,888,1,1000,20,30,20
265,Electronics,60,124,2,1100,95,8,50
265,Home appliances,53,1633,1,650,21,18,28
265,Home appliances,46,493,2,350,50,5,35
265,Home construction,,,,1200,40,10,15
265,Clothes,55,1214,8,800,30,14,16
265,Office furnitures,59,1179,1,320,19,14,14
265,Home appliances,60,442,2,1075,21,9,9
265,Home construction,47,194,4,900,30,15,15
265,Computer accessories,59,124,2,800,95,8,50
265,Sports equipments,49,823,1,150,20,10,20
265,Beauty products,51,1051,1,233,12,4,9
265,Beauty products,54,909,1,800,25,5,25
265,Agro products,60,269,1,3600,48,13,40
394,Books,51,1177,3,840,20,11,19
394,Sports equipments,55,646,1,300,16,30,20
394,Sports equipments,,,,750,16,25,15
394,Sports equipments,41,243,1,400,16,11,14
394,Sports equipments,52,196,1,450,25,6,25
394,Sports equipments,59,1631,4,2550,38,42,25
394,Home construction,52,474,1,1300,50,20,40
394,Clothes,56,557,1,200,20,5,15
394,Beauty products,59,2197,6,1000,35,10,20
394,Clothes,46,227,1,810,16,10,12
394,Clothes,47,177,1,1300,22,22,22
394,Home construction,23,375,3,500,25,38,30
394,Computer accessories,59,245,1,200,18,9,16
394,Home appliances,,,,4900,42,16,37
394,Home construction,59,2045,1,1550,25,16,18
394,Agro products,51,651,5,5750,64,5,39
394,Books,50,155,2,300,16,16,11
394,Computer accessories,49,729,1,1300,20,30,30
394,Office furnitures,58,314,1,1000,40,5,30
394,Clothes,39,1009,1,200,31,13,11
394,Beauty products,33,1335,4,2850,62,11,40
394,Office furnitures,48,916,1,1600,32,21,14
394,Beauty products,41,702,2,3900,16,4,16
394,Books,45,694,2,950,30,25,30
394,Sports equipments,42,189,1,1150,30,15,20
394,Computer accessories,57,752,1,200,26,6,18
394,Beauty products,43,288,1,200,21,7,16
394,Housewares,54,790,2,500,35,10,11
394,Stationery,44,120,1,5600,25,37,36
394,Sports equipments,59,670,1,400,25,10,20
394,Sports equipments,39,371,1,150,16,3,15
394,Agro products,56,2504,1,2900,30,30,30
394,Agro products,53,532,1,250,20,3,20
394,Clothes,57,338,1,2150,20,8,20
394,Office furnitures,43,417,1,300,30,16,16
394,Home construction,45,756,1,425,28,3,20
394,Office furnitures,37,732,1,100,27,17,14
394,Beauty products,42,1016,2,300,19,13,13
394,Beauty products,54,1175,1,1064,24,20,19
394,Beauty products,31,875,2,30000,60,61,33
394,Stationery,47,511,1,600,30,3,19
394,Computer accessories,57,122,1,1300,32,17,32
394,Home construction,40,525,3,500,38,12,38
394,Clothes,44,717,1,350,16,19,15
394,Agro products,35,232,2,515,98,8,16
394,Office furnitures,35,1800,1,14000,44,33,36
394,Computer accessories,57,404,4,1400,22,12,33
394,Computer accessories,52,191,3,50,19,11,23
394,Sports equipments,45,891,1,3050,28,33,45
394,Home construction,54,2420,2,60,20,5,20
394,Books,50,488,4,450,19,5,12
394,Books,57,691,3,1700,16,11,25
394,Computer accessories,31,1076,1,8450,53,50,16
394,Books,56,1143,3,1533,39,13,32
64,Home construction,60,458,1,1050,30,4,20
64,Clothes,51,729,2,8450,45,24,39
64,Clothes,39,1620,3,1375,21,7,16
64,Computer accessories,54,450,5,250,30,11,17
64,Clothes,52,425,1,200,18,9,13
64,Office furnitures,43,656,3,100,18,7,11
64,Office furnitures,51,512,3,6400,103,17,28
64,Office furnitures,52,629,1,900,45,15,35
64,Computer accessories,58,579,1,200,40,5,11
64,Home appliances,60,244,1,1900,60,20,29
64,Home construction,44,179,1,1250,45,10,15
64,Office furnitures,21,278,2,217,27,12,17
64,Office furnitures,55,135,1,1100,25,15,45
64,Office furnitures,36,735,1,100,16,10,15
64,Computer accessories,41,408,2,501,18,13,14
64,Home construction,54,524,1,550,32,30,27
64,Sports equipments,50,192,4,567,31,7,23
64,Home construction,42,231,4,550,35,10,20
64,Books,59,273,1,300,16,2,11
64,Home construction,58,1198,1,7600,52,15,52
64,Sports equipments,58,676,1,1325,19,17,23
64,Clothes,52,438,4,28750,60,46,20
64,Home construction,51,836,3,8500,65,40,65
64,Computer accessories,60,198,2,480,27,8,14
64,Office furnitures,43,647,3,900,19,9,20
64,Beauty products,59,2032,3,8650,40,30,20
64,Computer accessories,55,587,2,650,21,12,52
64,Home appliances,45,429,2,50,20,11,11
64,Home construction,56,281,2,1050,45,5,30
64,Office furnitures,46,1047,2,1500,25,7,19
64,Home appliances,57,459,3,4800,16,4,11
64,Computer accessories,55,3059,1,2570,24,23,21
64,Computer accessories,55,317,1,1850,40,10,30
64,Beauty products,59,514,2,2800,27,19,24
64,Office furnitures,57,204,1,2250,35,20,30
64,Books,38,581,1,150,16,23,13
64,Clothes,36,694,2,300,16,2,11
64,Beauty products,56,663,3,577,24,14,13
64,Home construction,60,81,1,1625,37,15,28
64,Home construction,30,227,2,300,16,8,11
64,Stationery,59,2993,1,1250,23,23,23
64,Sports equipments,44,350,1,30000,60,60,60
64,Home construction,28,1487,1,350,33,6,22
64,Home construction,60,234,1,2150,34,8,32
64,Home construction,37,694,4,1700,100,3,60
64,Beauty products,56,2010,5,650,16,10,11
64,Office furnitures,32,362,2,2000,22,20,22
64,Office furnitures,52,1197,1,2500,20,11,11
64,Beauty products,44,262,1,1200,26,12,26
64,Sports equipments,34,252,1,1200,16,34,34
64,Clothes,44,755,1,300,20,20,20
64,Clothes,50,762,1,400,31,2,22
64,Agro products,63,103,1,400,26,3,15
64,Office furnitures,46,433,3,450,18,23,18
64,Computer accessories,41,187,2,200,16,6,20
266,Beauty products,60,847,6,5900,53,43,11
266,Beauty products,24,136,1,1500,45,25,35
266,Beauty products,58,1348,1,1317,22,28,17
266,Books,58,135,1,7550,42,11,64
266,Books,34,456,3,100,16,3,17
266,Sports equipments,58,720,3,9950,31,61,31
266,Sports equipments,55,184,2,600,50,8,40
266,Home construction,56,332,2,350,27,10,16
266,Office furnitures,45,664,1,122,17,12,14
266,Office furnitures,58,423,5,2500,30,10,34
266,Home appliances,53,1429,10,650,35,2,25
266,Housewares,60,357,1,400,25,5,17
266,Clothes,60,1090,1,2400,30,20,20
266,Electronics,43,548,3,381,18,12,15
266,Computer accessories,40,602,1,850,30,15,15
266,Beauty products,57,319,3,275,16,5,11
266,Beauty products,54,704,1,1250,20,20,20
266,Books,60,2063,3,2950,69,11,11
266,Sports equipments,37,634,2,200,16,10,16
266,Computer accessories,32,1961,1,250,16,17,22
266,Home construction,44,282,1,550,50,10,50
266,Home appliances,60,624,3,250,17,7,13
266,Beauty products,54,611,1,20700,58,50,49
266,Office furnitures,50,685,1,2483,42,22,30
266,Beauty products,40,324,1,1500,37,9,30
266,Home appliances,53,2267,1,1400,16,16,16
266,Clothes,28,696,2,100,16,2,11
266,Beauty products,54,2471,1,2000,33,44,19
266,Office furnitures,31,694,1,167,16,14,13
266,Home construction,53,87,1,1300,25,25,20
266,Beauty products,59,186,1,11150,45,18,38
266,Beauty products,,,,400,16,15,11
266,Beauty products,56,898,6,1800,72,22,11
395,Computer accessories,59,417,1,5200,20,22,22
395,Office furnitures,42,199,2,6100,35,15,30
395,Home appliances,61,603,2,30000,70,60,60
395,Sports equipments,63,842,1,2400,40,15,30
395,Beauty products,53,729,1,2400,20,30,30
395,Beauty products,59,355,2,15450,16,105,55
395,Clothes,48,259,1,249,19,13,15
395,Beauty products,55,325,1,1450,20,20,20
395,Home construction,46,1111,1,1300,27,2,19
395,Computer accessories,59,314,3,8000,30,55,35
395,Sports equipments,25,175,2,3000,70,55,70
395,Beauty products,38,251,1,50,16,6,11
395,Office furnitures,31,338,3,200,19,3,11
395,Clothes,55,3956,1,5150,27,26,25
395,Office furnitures,54,1594,2,1600,60,5,36
395,Office furnitures,58,1419,1,210,33,8,19
395,Beauty products,47,302,1,300,16,22,11
395,Home construction,41,786,1,400,16,10,11
395,Home construction,50,520,2,225,20,12,13
395,Books,56,306,5,4400,19,23,19
395,Computer accessories,60,339,1,3100,24,7,24
395,Office furnitures,51,1325,1,2550,100,20,30
395,Beauty products,51,404,4,1400,35,46,31
395,Home appliances,46,192,1,1700,40,10,40
395,Sports equipments,39,749,1,4450,50,8,45
395,Home construction,53,852,2,1033,46,32,14
395,Clothes,57,1370,1,200,20,15,15
395,Clothes,58,415,6,900,32,24,11
395,Beauty products,59,413,2,1100,30,6,32
395,Beauty products,46,522,2,500,16,16,16
395,Electronics,57,329,1,8550,50,20,45
395,Sports equipments,60,780,1,600,16,10,24
395,Shoes,60,1599,3,400,30,14,21
395,Home construction,50,1463,3,5500,26,47,27
395,Beauty products,58,459,1,4300,28,23,20
395,Office furnitures,52,847,1,600,16,6,15
395,Housewares,53,236,2,1975,41,13,31
395,Beauty products,,,,500,24,4,15
395,Clothes,51,93,1,600,29,2,22
395,Office furnitures,58,296,1,1050,20,20,20
395,Agro products,56,1143,2,1700,50,20,40
395,Office furnitures,50,3929,1,550,16,20,16
395,Home construction,45,841,5,1350,44,22,30
395,Books,52,1786,2,600,68,8,13
173,Home construction,54,756,1,600,16,11,11
173,Stationery,50,252,1,367,18,14,17
173,Home appliances,48,856,6,300,16,5,11
173,Home construction,59,1299,3,500,20,10,15
173,Home construction,55,744,2,210,18,12,17
173,Books,,,,1800,20,30,20
173,Beauty products,50,531,4,1600,35,6,32
173,Books,58,144,2,500,28,10,23
173,Beauty products,55,92,1,300,28,13,12
173,Beauty products,48,1235,2,800,20,50,40
173,Beauty products,52,1862,4,750,25,55,40
173,Beauty products,47,790,2,300,16,5,11
173,Sports equipments,60,460,2,567,45,4,35
173,Office furnitures,55,444,2,300,17,12,14
173,Clothes,48,461,4,400,26,22,11
173,Agro products,38,471,1,600,35,8,20
173,Books,59,247,2,1675,60,15,15
173,Books,36,2016,2,600,19,5,15
173,Clothes,36,432,1,4940,65,18,55
173,Computer accessories,28,177,3,100,16,11,13
173,Home appliances,57,1291,4,617,22,17,15
173,Beauty products,43,230,1,580,32,13,17
173,Home appliances,40,789,3,450,40,7,20
173,Sports equipments,43,481,4,100,18,9,16
173,Home construction,33,1197,1,21450,101,8,60
173,Clothes,27,708,2,250,17,7,18
173,Clothes,50,447,1,150,27,5,20
173,Clothes,53,431,1,1000,16,19,15
173,Home construction,,,,200,25,5,15
173,Clothes,63,1192,1,188,18,18,18
173,Stationery,,,,750,30,19,18
173,Home construction,49,484,1,150,16,7,15
173,Home construction,49,645,1,1800,20,6,20
173,Toys,60,1217,2,500,25,4,18
173,Beauty products,37,1907,5,300,16,10,11
173,Clothes,55,221,1,450,16,20,30
173,Home construction,58,2128,2,350,69,11,11
173,Office furnitures,56,871,2,3500,25,5,25
173,Books,32,1095,2,600,38,2,29
173,Beauty products,58,238,1,1900,18,38,30
173,Computer accessories,58,1100,1,3720,26,32,33
173,Home construction,54,405,1,700,45,15,30
173,Home construction,48,636,1,700,29,2,22
173,Home construction,48,567,1,1400,26,18,18
267,Sports equipments,22,716,2,150,41,2,29
267,Sports equipments,53,520,6,300,20,5,15
267,Books,30,459,1,350,16,28,16
267,Housewares,60,261,3,200,16,2,11
267,Books,39,374,3,700,16,3,12
267,Agro products,52,206,1,1400,31,50,31
267,Sports equipments,52,340,3,250,25,10,15
267,Home construction,60,257,1,465,17,14,19
267,Books,59,412,3,200,16,2,11
267,Books,54,265,2,800,40,6,30
267,Computer accessories,57,217,1,250,27,13,17
267,Office furnitures,54,1394,2,7700,59,38,42
267,Clothes,45,128,1,400,22,14,14
267,Beauty products,54,156,1,400,55,13,12
267,Computer accessories,46,3985,1,150,19,7,16
267,Computer accessories,55,875,5,15800,60,105,15
267,Books,45,287,1,700,21,14,17
267,Clothes,52,126,2,1300,50,5,50
267,Beauty products,55,592,1,275,18,4,12
267,Stationery,60,789,4,394,21,16,17
267,Home construction,51,1244,3,700,35,20,35
267,Clothes,46,128,7,350,16,2,20
267,Clothes,52,717,2,300,20,30,20
267,Office furnitures,60,678,1,192,20,16,12
267,Beauty products,53,534,1,350,27,10,27
267,Beauty products,41,66,1,700,20,13,15
267,Shoes,43,886,1,275,18,9,12
267,Sports equipments,53,908,1,1375,23,14,16
267,Sports equipments,29,643,1,10408,65,40,54
267,Sports equipments,52,1916,5,900,20,20,16
267,Stationery,57,347,1,800,30,40,30
267,Clothes,46,578,1,3350,36,22,22
267,Sports equipments,47,1920,1,342,18,14,14
267,Beauty products,59,2087,1,700,16,8,16
267,Office furnitures,37,367,1,50,16,3,15
267,Office furnitures,45,711,1,9700,25,60,25
267,Books,56,320,1,150,24,8,16
267,Beauty products,33,2403,1,16750,58,28,58
267,Home appliances,58,992,1,19500,45,50,45
267,Sports equipments,55,248,1,3750,33,20,33
267,Clothes,46,272,1,175,22,12,16
267,Beauty products,60,312,2,1950,23,65,23
267,Shoes,43,574,1,150,17,9,11
267,Shoes,58,575,1,750,28,5,25
267,Office furnitures,53,400,1,1200,49,7,40
267,Home construction,38,2030,1,16100,58,19,85
267,Home construction,54,351,1,600,35,10,35
267,Home construction,58,413,5,750,16,5,11
267,Home construction,53,448,3,3200,37,10,40
267,Beauty products,48,324,1,2100,30,20,45
267,Sports equipments,43,594,3,5683,45,30,30
267,Home construction,60,230,3,300,27,13,17
267,Office furnitures,57,2066,1,1650,33,44,19
267,Home construction,53,1564,1,1100,16,29,11
267,Office furnitures,41,2679,2,400,25,15,25
267,Beauty products,59,607,6,1350,45,10,50
267,Agro products,59,2134,1,4850,30,25,25
267,Electronics,57,1238,3,500,18,8,16
267,Sports equipments,19,498,1,2500,30,16,30
396,Computer accessories,55,261,1,5300,25,105,12
396,Office furnitures,37,558,4,100,17,3,12
396,Toys,58,855,6,2050,30,25,30
396,Toys,54,2240,2,3000,69,11,11
396,Books,51,1348,2,1250,30,15,30
396,Clothes,58,958,3,600,16,7,12
396,Books,59,1318,1,7450,52,52,17
396,Agro products,40,303,12,300,29,7,16
396,Office furnitures,45,951,2,100,16,11,14
396,Books,42,1326,1,6025,57,55,22
396,Books,47,332,1,2000,30,12,16
396,Agro products,48,150,2,400,16,5,16
396,Books,60,941,8,6300,90,15,25
396,Computer accessories,58,329,4,1400,33,10,33
396,Computer accessories,25,558,1,900,26,32,31
396,Computer accessories,59,1591,1,2400,43,50,37
396,Computer accessories,34,1094,2,882,18,19,14
396,Computer accessories,63,188,1,13700,100,7,90
396,Computer accessories,50,349,1,300,50,4,11
396,Home construction,57,882,4,350,20,25,20
396,Home construction,49,720,1,10050,40,45,40
396,Beauty products,46,200,1,1100,40,10,35
396,Clothes,59,303,1,9900,61,31,31
396,Sports equipments,,,,800,20,12,15
396,Sports equipments,53,128,2,900,50,5,50
396,Computer accessories,58,3604,1,600,21,19,13
396,Home appliances,60,418,1,1750,40,6,30
396,Computer accessories,34,561,1,250,16,7,16
396,Beauty products,,,,1950,40,8,30
396,Books,53,1227,1,850,20,20,15
396,Beauty products,48,513,1,16900,62,35,52
396,Computer accessories,42,712,1,350,16,12,11
396,Beauty products,60,1330,2,383,25,11,15
396,Agro products,34,240,12,200,29,7,16
396,Beauty products,56,2042,2,3000,69,11,11
396,Clothes,55,947,2,6360,31,45,54
396,Books,60,1280,2,750,24,9,24
396,Home appliances,43,523,1,500,50,5,30
396,Clothes,48,1304,1,3600,35,35,35
396,Computer accessories,44,366,3,1500,38,30,28
396,Beauty products,60,220,2,300,20,5,20
396,Computer accessories,43,802,1,12950,68,26,44
148,Office furnitures,51,1276,1,850,16,28,16
148,Books,53,462,1,530,17,17,19
148,Books,55,519,2,700,26,10,35
148,Office furnitures,53,553,2,700,19,9,15
148,Home construction,48,145,1,700,21,12,16
148,Sports equipments,43,166,1,200,16,10,11
148,Sports equipments,53,623,2,21200,75,52,25
148,Home construction,59,1403,10,30000,60,60,60
148,Stationery,52,1363,2,4920,65,11,33
148,Computer accessories,52,166,1,250,16,10,16
148,Beauty products,46,1527,1,1317,20,19,16
148,Home construction,47,484,6,1500,30,14,28
148,Computer accessories,57,87,5,5700,39,30,29
148,Office furnitures,58,870,2,700,28,10,19
148,Office furnitures,60,369,1,2050,45,22,33
148,Clothes,37,235,2,9400,75,15,50
148,Clothes,33,918,1,500,23,3,16
148,Home appliances,30,221,4,150,25,25,25
148,Beauty products,48,1406,3,264,19,15,21
148,Home construction,17,98,1,200,16,3,15
148,Home construction,45,2578,1,1325,24,24,20
148,Home construction,56,542,1,19500,71,76,50
148,Home construction,47,759,3,300,16,11,11
148,Home construction,58,127,3,3300,44,18,34
148,Beauty products,59,458,1,750,20,20,20
148,Clothes,48,709,6,547,21,12,16
148,Office furnitures,44,876,4,575,20,11,17
148,Agro products,46,1329,1,1000,20,10,20
148,Home construction,58,1307,1,350,35,16,20
148,Home construction,62,1621,1,3600,40,11,21
148,Computer accessories,40,508,2,400,65,11,11
